property_type,state,region,lat,lon,area_m2,price_usd
house,Rio Grande do Norte,Northeast,-5.9222,-35.209759,160,76855.826
apartment,Rio Grande do Norte,Northeast,-5.877894,-35.176693,55,49906.380000000005
house,Rio Grande do Norte,Northeast,-5.832404,-35.21843,200,75857.702
house,Rio Grande do Norte,Northeast,-5.796079,-35.19823,205,70671.672
house,Rio Grande do Norte,Northeast,-5.881728,-35.21278,190,71865.19
apartment,Rio Grande do Norte,Northeast,-5.817227,-35.206802,166,89831.49
apartment,Rio Grande do Norte,Northeast,-5.803752,-35.204224,215,135745.358
apartment,Rio Grande do Norte,Northeast,-5.862752,-35.199493,67,62882.038
apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,160,129756.594
apartment,Rio Grande do Norte,Northeast,-5.828803,-35.217594,97,99812.766
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,51703.008
apartment,Rio Grande do Norte,Northeast,-5.856661,-35.20356,78,79850.01000000001
apartment,Rio Grande do Norte,Northeast,-5.814371,-35.234077,86,91628.11800000002
apartment,Rio Grande do Norte,Northeast,-5.789765,-35.194874,91,75857.702
house,Rio Grande do Norte,Northeast,-5.825949,-35.195614,219,135745.358
apartment,Rio Grande do Norte,Northeast,-5.823571,-35.220051,125,109794.042
apartment,Rio Grande do Norte,Northeast,-5.792213,-35.195721,56,49906.380000000005
apartment,Rio Grande do Norte,Northeast,-5.825949,-35.195614,128,131247.392
apartment,Rio Grande do Norte,Northeast,-5.803752,-35.204224,53,54518.146
apartment,Rio Grande do Norte,Northeast,-5.857302,-35.190117,89,60575.72
apartment,Rio Grande do Norte,Northeast,-5.887515,-35.171822,55,48460.574
apartment,Rio Grande do Norte,Northeast,-5.783394,-35.19595,240,119775.318
house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,118,109794.042
apartment,Rio Grande do Norte,Northeast,-5.783839,-35.196815,250,181727.16000000003
apartment,Rio Grande do Norte,Northeast,-5.879823,-35.18462,79,87435.982
house,Rio Grande do Norte,Northeast,-5.906662,-35.257423,210,169681.706
house,Rio Grande do Norte,Northeast,-5.894935,-35.434361,250,121151.44
apartment,Rio Grande do Norte,Northeast,-5.975667,-35.131004,91,86825.196
apartment,Rio Grande do Norte,Northeast,-5.846105,-35.212563,206,201919.064
house,Rio Grande do Norte,Northeast,-5.892727,-35.205231,152,89831.49
apartment,Rio Grande do Norte,Northeast,-5.803891,-35.205769,136,147400.916
apartment,Rio Grande do Norte,Northeast,-5.823571,-35.220051,123,131247.392
apartment,Rio Grande do Norte,Northeast,-5.792213,-35.195721,60,60575.72
house,Rio Grande do Norte,Northeast,-5.866949,-35.23719,200,149719.146
apartment,Rio Grande do Norte,Northeast,-5.798142,-35.207905,154,79850.214
house,Rio Grande do Norte,Northeast,-5.760553,-35.258881,250,49906.380000000005
apartment,Rio Grande do Norte,Northeast,-5.862752,-35.199493,96,84806.00400000002
apartment,Rio Grande do Norte,Northeast,-5.803752,-35.204224,98,118187.418
apartment,Rio Grande do Norte,Northeast,-5.886699,-35.212097,151,91376.964
apartment,Rio Grande do Norte,Northeast,-5.81616,-35.224464,152,105801.53000000001
apartment,Rio Grande do Norte,Northeast,-5.786181,-35.189861,86,66633.292
apartment,Rio Grande do Norte,Northeast,-5.794242,-35.2043,237,202072.142
apartment,Rio Grande do Norte,Northeast,-5.799907,-35.207222,75,54518.146
apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,107,90863.576
apartment,Rio Grande do Norte,Northeast,-5.864193,-35.191391,191,149719.146
apartment,Rio Grande do Norte,Northeast,-5.792213,-35.195721,158,96921.148
apartment,Rio Grande do Norte,Northeast,-5.886699,-35.212097,74,55527.740000000005
apartment,Rio Grande do Norte,Northeast,-5.818786,-35.221394,87,66633.292
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,56852.222
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,56648.452000000005
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,56444.682
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,56037.136
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,54406.96400000001
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,54203.193999999996
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,53999.424
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,53795.65400000001
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,53591.876000000004
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,53388.10600000001
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,53184.336
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,57055.992000000006
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,56648.452000000005
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,55833.36600000001
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,56037.136
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,55833.36600000001
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,54203.193999999996
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,53591.876000000004
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,53388.10600000001
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,56852.222
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,56648.452000000005
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,56444.682
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,54203.193999999996
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,53795.65400000001
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,53591.876000000004
house,Rio Grande do Norte,Northeast,-5.887895,-35.203171,200,59887.65600000001
apartment,Rio Grande do Norte,Northeast,-5.975667,-35.131004,98,119775.318
house,Rio Grande do Norte,Northeast,-5.864021,-35.197937,193,161535.25400000002
apartment,Rio Grande do Norte,Northeast,-5.827745,-35.222172,142,141343.344
apartment,Rio Grande do Norte,Northeast,-5.803752,-35.204224,194,151439.296
apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,250,111055.48600000002
apartment,Rio Grande do Norte,Northeast,-5.828803,-35.217594,200,191823.11200000002
apartment,Rio Grande do Norte,Northeast,-5.85729,-35.200165,201,152294.94
apartment,Rio Grande do Norte,Northeast,-5.801235,-35.210121,75,56537.334
apartment,Rio Grande do Norte,Northeast,-5.803891,-35.205769,137,131247.392
apartment,Rio Grande do Norte,Northeast,-5.803812,-35.20274,123,147400.916
apartment,Rio Grande do Norte,Northeast,-5.827611,-35.219612,107,117774.75400000002
apartment,Rio Grande do Norte,Northeast,-5.975667,-35.131004,104,89831.49
apartment,Rio Grande do Norte,Northeast,-5.808438,-35.210823,110,109794.042
house,Rio Grande do Norte,Northeast,-5.451679,-35.357597,139,50479.76
apartment,Rio Grande do Norte,Northeast,-5.791988,-35.19149,170,259513.196
apartment,Rio Grande do Norte,Northeast,-5.785535,-35.190632,109,65876.426
apartment,Rio Grande do Norte,Northeast,-5.857302,-35.190117,196,289457.02400000003
apartment,Rio Grande do Norte,Northeast,-5.829534,-35.220299,105,72690.864
apartment,Rio Grande do Norte,Northeast,-5.975667,-35.131004,153,319400.86000000004
apartment,Rio Grande do Norte,Northeast,-5.816717,-35.201107,129,54518.146
apartment,Rio Grande do Norte,Northeast,-5.862458,-35.196671,136,64614.098
apartment,Rio Grande do Norte,Northeast,-5.818786,-35.221394,90,96921.148
house,Rio Grande do Norte,Northeast,-6.221181,-35.10487,193,179662.98200000002
apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,223,141343.344
apartment,Rio Grande do Norte,Northeast,-5.781577,-35.199627,122,94822.12400000001
apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,92,57891.402
apartment,Rio Grande do Norte,Northeast,-5.791988,-35.19149,97,93824.00200000001
apartment,Rio Grande do Norte,Northeast,-5.814371,-35.234077,70,56537.334
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,53795.65400000001
apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,53999.424
apartment,Rio Grande do Norte,Northeast,-5.879033,-35.195614,84,60917.976
apartment,Rio Grande do Norte,Northeast,-5.839291,-35.214767,105,89831.49
apartment,Rio Grande do Norte,Northeast,-5.817833,-35.216408,92,90863.576
house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,151,124180.22600000001
apartment,Rio Grande do Norte,Northeast,-5.788958,-35.200184,242,141343.344
apartment,Rio Grande do Norte,Northeast,-5.87902,-35.175814,60,63880.168000000005
apartment,Rio Grande do Norte,Northeast,-5.967866,-35.133655,139,197629.28000000003
apartment,Rio Grande do Norte,Northeast,-5.879823,-35.18462,96,84806.00400000002
apartment,Rio Grande do Norte,Northeast,-5.814371,-35.234077,70,57492.15400000001
apartment,Rio Grande do Norte,Northeast,-5.801865,-35.207977,69,74859.572
apartment,Rio Grande do Norte,Northeast,-5.866934,-35.191135,74,49906.380000000005
apartment,Rio Grande do Norte,Northeast,-5.783839,-35.196815,228,219588.086
apartment,Rio Grande do Norte,Northeast,-5.879823,-35.18462,79,89631.86600000001
apartment,Rio Grande do Norte,Northeast,-5.801085,-35.218967,160,149719.146
apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,83,61883.914000000004
apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,98,109594.418
apartment,Rio Grande do Norte,Northeast,-5.801865,-35.207977,124,112189.55
apartment,Rio Grande do Norte,Northeast,-5.793281,-35.200413,187,239550.644
apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,208,259513.196
apartment,Rio Grande do Norte,Northeast,-5.790338,-35.199387,215,269095.22400000005
house,Rio Grande do Norte,Northeast,-5.9222,-35.209759,150,81047.962
apartment,Rio Grande do Norte,Northeast,-5.858083,-35.202312,123,141734.13
apartment,Rio Grande do Norte,Northeast,-5.820261,-35.215515,117,123767.83000000002
apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,136,165888.818
apartment,Rio Grande do Norte,Northeast,-5.842951,-35.210602,56,47910.126000000004
apartment,Rio Grande do Norte,Northeast,-5.823571,-35.220051,124,129756.594
apartment,Rio Grande do Norte,Northeast,-5.789936,-35.200417,85,87635.60600000001
apartment,Rio Grande do Norte,Northeast,-5.79978,-35.198227,112,135745.358
house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,245,145381.73
apartment,Rio Grande do Norte,Northeast,-5.828803,-35.217594,230,189644.25800000003
apartment,Rio Grande do Norte,Northeast,-5.795572,-35.207481,95,70671.672
apartment,Rio Grande do Norte,Northeast,-5.789936,-35.200417,85,95820.25400000002
apartment,Rio Grande do Norte,Northeast,-5.809025,-35.201096,186,260475.598
house,Rio Grande do Norte,Northeast,-5.892727,-35.205231,200,70671.672
house,Rio Grande do Norte,Northeast,-5.67654,-35.280762,250,119775.318
house,Rio Grande do Norte,Northeast,-5.892727,-35.205231,64,56856.778000000006
apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,208,279475.748
apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,208,279475.748
apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,208,279475.748
apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,208,282901.00200000004
apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,83,48460.574
house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,160,71865.19
house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,250,106799.66000000002
apartment,Rio Grande do Norte,Northeast,-5.825949,-35.195614,111,72863.31999999999
apartment,Rio Grande do Norte,Northeast,-5.889468,-35.173622,93,63880.168000000005
apartment,Rio Grande do Norte,Northeast,-5.886699,-35.212097,83,70671.672
house,Rio Grande do Norte,Northeast,-5.868313,-35.230942,180,59887.65600000001
apartment,Rio Grande do Norte,Northeast,-5.789681,-35.205444,200,85838.978
house,Rio Grande do Norte,Northeast,-5.880754,-35.214054,186,89831.49
apartment,Rio Grande do Norte,Northeast,-5.865048,-35.193447,57,49470.168000000005
apartment,Rio Grande do Norte,Northeast,-5.803752,-35.204224,148,90863.576
apartment,Rio Grande do Norte,Northeast,-5.790338,-35.199387,185,75857.702
apartment,Rio Grande do Norte,Northeast,-5.780723,-35.198303,93,87835.232
house,Rio Grande do Norte,Northeast,-5.67654,-35.280762,217,129756.594
apartment,Rio Grande do Norte,Northeast,-5.829214,-35.221127,109,115782.80600000001
apartment,Rio Grande do Norte,Northeast,-5.784515,-35.195038,208,272590.742
apartment,Rio Grande do Norte,Northeast,-5.799907,-35.207222,66,54826.17800000001
apartment,Rio Grande do Norte,Northeast,-5.860041,-35.199818,56,56537.334
apartment,Rio Grande do Norte,Northeast,-5.858083,-35.202312,85,109794.042
apartment,Rio Grande do Norte,Northeast,-5.858083,-35.202312,123,149719.146
apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,161,84806.00400000002
apartment,Rio Grande do Norte,Northeast,-5.879823,-35.18462,79,93824.00200000001
apartment,Rio Grande do Norte,Northeast,-5.785273,-35.19182,192,121632.89199999999
apartment,Rio Grande do Norte,Northeast,-5.791988,-35.19149,180,179662.98200000002
apartment,Rio Grande do Norte,Northeast,-5.801865,-35.207977,108,95820.25400000002
house,Rio Grande do Norte,Northeast,-5.841674,-35.223087,150,65876.426
house,Rio Grande do Norte,Northeast,-5.780723,-35.198303,235,117113.06000000001
house,Rio Grande do Norte,Northeast,-5.864574,-35.212097,144,111055.48600000002
apartment,Rio Grande do Norte,Northeast,-5.800162,-35.211533,106,79850.214
apartment,Rio Grande do Norte,Northeast,-5.823571,-35.220051,102,78748.43000000001
apartment,Rio Grande do Norte,Northeast,-5.791992,-35.194656,60,58889.532
house,Rio Grande do Norte,Northeast,-5.892727,-35.205231,116,70671.672
apartment,Rio Grande do Norte,Northeast,-5.827611,-35.219612,119,115782.80600000001
apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,96,54518.146
apartment,Rio Grande do Norte,Northeast,-5.879033,-35.195614,84,56537.334
apartment,Rio Grande do Norte,Northeast,-5.889468,-35.173622,93,63880.168000000005
apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,91,50479.76
apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,92,57546.932
apartment,Rio Grande do Norte,Northeast,-5.780723,-35.198303,214,181727.16000000003
apartment,Rio Grande do Norte,Northeast,-5.858083,-35.202312,86,114286.188
apartment,Rio Grande do Norte,Northeast,-5.892727,-35.205231,83,82844.596
apartment,Rio Grande do Norte,Northeast,-5.858083,-35.202312,86,114488.11000000002
apartment,Rio Grande do Norte,Northeast,-5.788958,-35.200184,85,89831.49
apartment,Rio Grande do Norte,Northeast,-6.055992,-35.170876,173,59903.82800000001
house,Rio Grande do Norte,Northeast,-5.892727,-35.205231,200,60575.72
apartment,Rio Grande do Norte,Northeast,-5.801865,-35.207977,100,73861.444
apartment,Rio Grande do Norte,Northeast,-5.814371,-35.234077,70,56893.274000000005
apartment,Rio Grande do Norte,Northeast,-5.88346,-35.180206,53,52900.762
apartment,Rio Grande do Norte,Northeast,-5.824264,-35.210854,81,87754.02600000001
house,Rio Grande do Norte,Northeast,-5.892727,-35.205231,219,113786.554
apartment,Rio Grande do Norte,Northeast,-5.975667,-35.131004,57,73101.572
apartment,Rio Grande do Norte,Northeast,-5.889468,-35.173622,90,66633.292
apartment,Rio Grande do Norte,Northeast,-5.857302,-35.190117,196,279475.748
apartment,Rio Grande do Norte,Northeast,-5.886699,-35.212097,74,63880.168000000005
apartment,Rio Grande do Norte,Northeast,-5.887515,-35.171822,56,50479.76
apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,77,57891.402
apartment,Rio Grande do Norte,Northeast,-5.788292,-35.202212,85,79850.214
apartment,Rio Grande do Norte,Northeast,-5.892727,-35.205231,82,86602.848
apartment,Rio Grande do Norte,Northeast,-5.819644,-35.209047,119,89831.49
apartment,Rio Grande do Norte,Northeast,-5.788958,-35.200184,170,85838.978
apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,107,109036.294
apartment,Rio Grande do Norte,Northeast,-5.818406,-35.208733,164,244523.988
apartment,Rio Grande do Norte,Northeast,-5.818406,-35.208733,164,232408.848
apartment,Rio Grande do Norte,Northeast,-5.818406,-35.208733,166,228370.46200000003
apartment,Rio Grande do Norte,Northeast,-5.825949,-35.195614,92,83842.72
apartment,Rio Grande do Norte,Northeast,-5.879033,-35.195614,84,60575.72
apartment,Rio Grande do Norte,Northeast,-5.828613,-35.219963,98,99812.766
apartment,Rio Grande do Norte,Northeast,-5.795409,-35.19981,238,129756.594
house,Rio Grande do Norte,Northeast,-5.914487,-35.22768,208,72690.864
house,Rio Grande do Norte,Northeast,-5.79978,-35.198227,184,75857.702
house,Rio Grande do Norte,Northeast,-5.828803,-35.217594,150,119775.318
apartment,Rio Grande do Norte,Northeast,-5.825949,-35.195614,54,48460.574
apartment,Rio Grande do Norte,Northeast,-5.975667,-35.131004,70,117113.06000000001
apartment,Rio Grande do Norte,Northeast,-5.794314,-35.202095,188,252398.832
apartment,Rio Grande do Norte,Northeast,-5.975667,-35.131004,57,59688.030000000006
house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,240,109594.418
apartment,Rio Grande do Norte,Northeast,-5.975667,-35.131004,56,89831.49
house,Rio Grande do Norte,Northeast,-5.864574,-35.212097,236,159700.43000000002
apartment,Rio Grande do Norte,Northeast,-5.818601,-35.217423,102,84840.848
apartment,Rio Grande do Norte,Northeast,-5.820151,-35.209772,231,139538.246
apartment,Rio Grande do Norte,Northeast,-5.906662,-35.257423,83,80767.62400000001
apartment,Rio Grande do Norte,Northeast,-5.786181,-35.189861,164,169681.706
apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,83,50942.854
apartment,Rio Grande do Norte,Northeast,-5.786181,-35.189861,86,66633.292
apartment,Rio Grande do Norte,Northeast,-5.781577,-35.199627,239,155707.918
apartment,Rio Grande do Norte,Northeast,-5.827611,-35.219612,95,80767.62400000001
apartment,Rio Grande do Norte,Northeast,-5.817833,-35.216408,101,114084.274
apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,187,151439.296
house,Rio Grande do Norte,Northeast,-5.879033,-35.195614,180,66874.55
apartment,Rio Grande do Norte,Northeast,-5.801865,-35.207977,106,59887.65600000001
apartment,Rio Grande do Norte,Northeast,-5.865048,-35.193447,217,173205.706
apartment,Rio Grande do Norte,Northeast,-5.787264,-35.199451,191,129756.594
house,Rio Grande do Norte,Northeast,-5.849835,-35.243961,250,60917.976
apartment,Rio Grande do Norte,Northeast,-5.812777,-35.221756,160,143730.382
apartment,Rio Grande do Norte,Northeast,-5.793281,-35.200413,184,209606.81000000003
apartment,Rio Grande do Norte,Northeast,-5.786181,-35.189861,180,171761.32
apartment,Rio Grande do Norte,Northeast,-5.800162,-35.211533,56,49906.380000000005
house,Rio Grande do Norte,Northeast,-5.67654,-35.280762,176,69868.932
apartment,Rio Grande do Norte,Northeast,-5.820581,-35.222265,107,99499.36
